Nr	date	time	Ux	Uy	Uz	U3
356 2025.03.12 15:28:58.289 0.000976 -0.008059 -0.007100 -0.003222
357 2025.03.12 15:28:58.291 -0.000503 -0.008459 -0.009059 -0.004142
358 2025.03.12 15:28:58.293 0.000816 0.002415 -0.010018 -0.004501
359 2025.03.12 15:28:58.295 -0.000064 -0.002862 0.004654 -0.003662
360 2025.03.12 15:28:58.297 -0.000144 -0.007540 0.008812 -0.002742
361 2025.03.12 15:28:58.299 0.000456 -0.002902 0.006293 -0.002143
362 2025.03.12 15:28:58.301 -0.000384 0.008612 -0.005301 -0.002502
363 2025.03.12 15:28:58.302 -0.000703 0.007892 0.009411 -0.001343
364 2025.03.12 15:28:58.304 0.000336 0.008212 0.004894 -0.000703
365 2025.03.12 15:28:58.306 0.000296 0.008412 0.006813 -0.000703
366 2025.03.12 15:28:58.308 -0.000144 -0.007620 0.006613 -0.000264
367 2025.03.12 15:28:58.310 0.000016 0.000536 0.011090 0.000816
368 2025.03.12 15:28:58.311 -0.000863 -0.008459 -0.001983 0.000216
369 2025.03.12 15:28:58.313 0.000376 -0.007860 0.008252 0.001096
370 2025.03.12 15:28:58.315 -0.000224 -0.006500 0.004734 0.001296
371 2025.03.12 15:28:58.316 -0.000424 -0.000823 0.005613 0.001416
372 2025.03.12 15:28:58.318 -0.001223 0.008372 0.011330 0.002495
373 2025.03.12 15:28:58.320 0.000576 0.003215 -0.004341 0.001855
374 2025.03.12 15:28:58.323 -0.000344 0.000536 0.004014 0.002815
375 2025.03.12 15:28:58.324 -0.000344 -0.007620 -0.006300 0.001775
376 2025.03.12 15:28:58.326 -0.000583 -0.007420 0.009371 0.002335
377 2025.03.12 15:28:58.328 0.000176 0.001376 -0.002782 0.001815
378 2025.03.12 15:28:58.330 -0.000943 -0.007220 0.006293 0.002335
379 2025.03.12 15:28:58.331 0.000256 -0.004541 0.006733 0.002695
380 2025.03.12 15:28:58.333 -0.000823 0.008372 0.000576 0.002495
381 2025.03.12 15:28:58.335 -0.001103 0.006813 0.006493 0.002615
382 2025.03.12 15:28:58.337 0.000856 -0.008539 0.000456 0.002295
383 2025.03.12 15:28:58.339 0.000576 -0.002862 0.010531 0.003135
384 2025.03.12 15:28:58.341 -0.000623 0.008212 0.006813 0.003454
385 2025.03.12 15:28:58.343 -0.000224 0.000576 -0.007939 0.001975
386 2025.03.12 15:28:58.346 0.000096 -0.001623 0.009731 0.002895
387 2025.03.12 15:28:58.347 -0.000583 0.008852 0.009211 0.003374
388 2025.03.12 15:28:58.351 -0.000224 -0.008699 -0.003502 0.002575
389 2025.03.12 15:28:58.354 0.000696 0.003614 -0.004741 0.001695
390 2025.03.12 15:28:58.357 0.000896 -0.007180 0.000376 0.002295
391 2025.03.12 15:28:58.359 0.000016 -0.000344 0.007532 0.002175
392 2025.03.12 15:28:58.361 -0.000623 -0.008459 -0.003102 0.001575
393 2025.03.12 15:28:58.364 -0.000623 0.006173 -0.011897 0.000376
394 2025.03.12 15:28:58.366 0.000296 -0.006060 0.008692 0.001296
395 2025.03.12 15:28:58.369 -0.000663 -0.000144 0.005653 0.001336
396 2025.03.12 15:28:58.370 -0.000064 0.004254 -0.007620 0.000616
397 2025.03.12 15:28:58.372 -0.000384 -0.006740 -0.010538 -0.000104
398 2025.03.12 15:28:58.374 -0.001383 -0.008299 -0.007260 -0.000943
399 2025.03.12 15:28:58.377 -0.000384 0.002855 -0.005381 -0.001423
400 2025.03.12 15:28:58.378 0.000216 -0.008699 -0.007100 -0.002063
401 2025.03.12 15:28:58.380 -0.001183 -0.007140 -0.004701 -0.002502
402 2025.03.12 15:28:58.382 0.000296 0.008492 0.003614 -0.001823
403 2025.03.12 15:28:58.384 0.000176 0.008452 0.001935 -0.001423
404 2025.03.12 15:28:58.386 -0.001103 -0.006140 0.001775 -0.001423
405 2025.03.12 15:28:58.389 -0.000344 0.003734 -0.008219 -0.001743
406 2025.03.12 15:28:58.391 -0.000064 -0.005901 0.006173 -0.001263
407 2025.03.12 15:28:58.393 -0.001383 0.007132 0.005773 -0.000583
408 2025.03.12 15:28:58.395 -0.000104 -0.001903 -0.011338 -0.001823
409 2025.03.12 15:28:58.397 0.000136 -0.003022 0.006333 -0.000943
410 2025.03.12 15:28:58.399 -0.001343 0.008572 0.012370 0.000096
411 2025.03.12 15:28:58.401 -0.000503 0.008732 0.007852 0.000656
412 2025.03.12 15:28:58.402 -0.000463 0.002135 -0.007900 -0.000304
413 2025.03.12 15:28:58.404 0.000216 0.006493 0.004574 0.000456
414 2025.03.12 15:28:58.406 -0.000503 -0.001583 -0.005861 -0.000344
415 2025.03.12 15:28:58.408 -0.000943 0.006253 -0.002622 -0.000543
416 2025.03.12 15:28:58.410 -0.000703 0.007012 -0.011857 -0.001583
417 2025.03.12 15:28:58.412 0.000336 -0.008379 -0.001783 -0.001543
418 2025.03.12 15:28:58.414 -0.000863 0.009011 0.007972 -0.000783
419 2025.03.12 15:28:58.415 -0.000184 0.000816 -0.007820 -0.001623
420 2025.03.12 15:28:58.418 0.000176 0.000536 0.000256 -0.001583
421 2025.03.12 15:28:58.420 0.000056 -0.008419 -0.004501 -0.002063
422 2025.03.12 15:28:58.421 -0.000304 0.007812 -0.009898 -0.002582
423 2025.03.12 15:28:58.423 -0.001303 0.003694 -0.005941 -0.003102
424 2025.03.12 15:28:58.425 -0.000304 -0.006460 0.007452 -0.002263
425 2025.03.12 15:28:58.427 -0.000463 -0.001863 -0.002303 -0.002462
426 2025.03.12 15:28:58.429 0.000176 0.006133 0.008452 -0.001383
427 2025.03.12 15:28:58.431 -0.001023 -0.008019 0.005693 -0.001023
428 2025.03.12 15:28:58.432 -0.000463 0.007492 -0.009099 -0.001703
429 2025.03.12 15:28:58.434 -0.000384 0.000816 -0.009259 -0.002542
430 2025.03.12 15:28:58.436 -0.000384 -0.006180 -0.009379 -0.002942
431 2025.03.12 15:28:58.438 -0.000224 0.001935 0.008092 -0.002143
432 2025.03.12 15:28:58.440 -0.000983 0.006533 0.000016 -0.002223
433 2025.03.12 15:28:58.442 0.000296 0.007252 0.000536 -0.001903
434 2025.03.12 15:28:58.444 -0.000583 0.003694 0.007212 -0.001303
435 2025.03.12 15:28:58.446 0.000416 0.003215 0.007332 -0.000463
436 2025.03.12 15:28:58.447 -0.000224 0.001855 -0.006740 -0.000983
437 2025.03.12 15:28:58.449 0.000616 -0.008179 -0.000304 -0.000983
438 2025.03.12 15:28:58.451 -0.000144 0.005094 0.006613 -0.000264
439 2025.03.12 15:28:58.453 -0.002183 -0.000703 0.007092 0.000376
440 2025.03.12 15:28:58.455 -0.000144 0.005933 -0.006300 -0.000384
441 2025.03.12 15:28:58.457 0.000016 -0.007580 0.012889 0.000656
442 2025.03.12 15:28:58.459 -0.000344 -0.008019 0.009051 0.001176
443 2025.03.12 15:28:58.460 -0.001303 0.007012 -0.000543 0.000936
444 2025.03.12 15:28:58.462 0.000256 -0.001623 -0.009219 0.000336
445 2025.03.12 15:28:58.464 0.000176 -0.008619 -0.007900 -0.000743
446 2025.03.12 15:28:58.466 0.000536 0.008212 0.002055 -0.000543
447 2025.03.12 15:28:58.468 0.000016 0.000456 -0.010538 -0.001463
448 2025.03.12 15:28:58.471 0.000176 -0.006980 -0.004941 -0.001823
449 2025.03.12 15:28:58.474 0.000136 -0.007620 0.009291 -0.000863
450 2025.03.12 15:28:58.476 0.000056 -0.007740 0.007652 -0.000104
451 2025.03.12 15:28:58.478 0.000376 -0.007740 0.002575 0.000056
452 2025.03.12 15:28:58.480 -0.000463 0.007852 -0.009818 -0.001103
453 2025.03.12 15:28:58.482 0.000536 0.007332 -0.011258 -0.001543
454 2025.03.12 15:28:58.484 0.000376 -0.007860 0.005213 -0.000943
455 2025.03.12 15:28:58.485 -0.000264 0.004534 0.009691 -0.000064
456 2025.03.12 15:28:58.487 -0.000264 0.006213 0.008692 0.000536
457 2025.03.12 15:28:58.490 0.000416 0.001735 0.006613 0.001056
458 2025.03.12 15:28:58.494 -0.000064 -0.002063 -0.011058 0.000176
459 2025.03.12 15:28:58.504 -0.001263 -0.002662 -0.010858 -0.000983
460 2025.03.12 15:28:58.506 0.000216 0.004254 0.004694 -0.000024
461 2025.03.12 15:28:58.508 -0.000344 -0.002982 -0.011098 -0.001383
462 2025.03.12 15:28:58.510 -0.000104 -0.007700 0.008012 -0.000384
463 2025.03.12 15:28:58.513 0.000256 0.002815 -0.010778 -0.001543
464 2025.03.12 15:28:58.516 0.000096 0.000936 0.004894 -0.001063
465 2025.03.12 15:28:58.519 -0.000304 -0.001903 0.007772 -0.000384
466 2025.03.12 15:28:58.521 -0.000224 -0.007620 0.003015 -0.000264
467 2025.03.12 15:28:58.523 0.000056 0.000216 0.006173 0.000136
468 2025.03.12 15:28:58.525 -0.001183 0.007452 0.011770 0.000856
469 2025.03.12 15:28:58.527 0.000016 -0.006620 0.006333 0.001056
470 2025.03.12 15:28:58.529 -0.000623 -0.002342 0.006453 0.001535
471 2025.03.12 15:28:58.531 0.000176 0.004014 0.003574 0.001695
472 2025.03.12 15:28:58.533 -0.000943 0.005533 0.004494 0.001775
473 2025.03.12 15:28:58.535 -0.000424 -0.000144 0.004454 0.002175
474 2025.03.12 15:28:58.537 -0.000224 -0.008539 -0.010618 0.000976
475 2025.03.12 15:28:58.538 0.000336 -0.003462 0.006973 0.001695
476 2025.03.12 15:28:58.542 0.000056 -0.001703 0.004894 0.001855
477 2025.03.12 15:28:58.544 -0.000024 -0.007820 0.005653 0.002055
478 2025.03.12 15:28:58.546 -0.000424 0.003574 -0.011737 0.000696
479 2025.03.12 15:28:58.548 -0.000463 0.007652 -0.009259 -0.000543
480 2025.03.12 15:28:58.551 0.000096 -0.001823 0.005773 0.000256
481 2025.03.12 15:28:58.552 0.000576 -0.000463 -0.004821 -0.000384
482 2025.03.12 15:28:58.554 0.000856 -0.006260 -0.001903 -0.000623
483 2025.03.12 15:28:58.557 -0.000184 0.000896 -0.009818 -0.001463
484 2025.03.12 15:28:58.559 -0.000344 -0.006580 0.005973 -0.000823
485 2025.03.12 15:28:58.561 0.000096 -0.002822 0.001056 -0.000623
486 2025.03.12 15:28:58.563 -0.000224 0.001176 0.010850 0.000456
487 2025.03.12 15:28:58.566 0.000216 -0.003102 0.006893 0.000616
488 2025.03.12 15:28:58.568 0.000096 0.002175 -0.001703 0.000336
489 2025.03.12 15:28:58.570 0.000096 -0.004501 0.005813 0.000816
490 2025.03.12 15:28:58.572 -0.000344 0.005653 0.005293 0.001016
491 2025.03.12 15:28:58.574 -0.000543 -0.007979 0.007252 0.001535
492 2025.03.12 15:28:58.576 -0.000344 -0.002662 -0.003662 0.001056
493 2025.03.12 15:28:58.580 0.000056 0.001136 -0.003342 0.000616
494 2025.03.12 15:28:58.582 -0.000064 -0.008979 -0.011098 -0.000184
495 2025.03.12 15:28:58.583 0.001735 -0.006460 0.004374 0.000696
496 2025.03.12 15:28:58.585 0.000656 -0.007140 -0.002462 0.000336
497 2025.03.12 15:28:58.587 0.000336 0.004054 0.002015 0.000376
498 2025.03.12 15:28:58.589 -0.000583 -0.001103 0.008772 0.000776
499 2025.03.12 15:28:58.591 -0.000344 -0.000943 -0.006820 -0.000304
500 2025.03.12 15:28:58.593 0.000416 0.002535 0.005653 0.000536
501 2025.03.12 15:28:58.595 -0.000543 -0.002622 -0.007540 -0.000304
502 2025.03.12 15:28:58.597 -0.000463 0.001575 -0.011578 -0.001423
503 2025.03.12 15:28:58.599 0.000376 -0.001543 -0.004381 -0.001583
504 2025.03.12 15:28:58.601 -0.000863 0.002935 0.007612 -0.000983
505 2025.03.12 15:28:58.603 0.000176 0.001336 -0.006340 -0.001463
506 2025.03.12 15:28:58.605 -0.000064 0.007452 0.007732 -0.000783
507 2025.03.12 15:28:58.607 -0.000583 -0.004022 -0.010898 -0.001743
508 2025.03.12 15:28:58.609 0.000496 0.004734 -0.001423 -0.001743
509 2025.03.12 15:28:58.611 -0.000224 -0.005941 0.005853 -0.001343
510 2025.03.12 15:28:58.613 -0.000463 -0.005341 -0.002662 -0.001583
511 2025.03.12 15:28:58.615 -0.000903 -0.006220 0.005213 -0.001103
512 2025.03.12 15:28:58.617 -0.000264 0.007892 -0.000663 -0.001063
513 2025.03.12 15:28:58.619 -0.001383 0.007252 0.005733 -0.000384
514 2025.03.12 15:28:58.621 -0.000344 -0.005501 -0.011578 -0.001223
515 2025.03.12 15:28:58.623 0.000296 -0.007820 -0.010978 -0.002143
516 2025.03.12 15:28:58.624 0.000056 0.002895 -0.005181 -0.002342
517 2025.03.12 15:28:58.627 -0.000463 -0.002622 -0.008939 -0.003182
518 2025.03.12 15:28:58.629 -0.000903 0.000776 -0.004461 -0.003462
519 2025.03.12 15:28:58.631 0.000136 0.007972 0.005333 -0.001463
520 2025.03.12 15:28:58.633 -0.000863 0.001336 0.008971 -0.000783
521 2025.03.12 15:28:58.634 -0.000344 0.002295 -0.006220 -0.001783
522 2025.03.12 15:28:58.636 -0.000823 0.005173 -0.007660 -0.002183
523 2025.03.12 15:28:58.638 0.000056 -0.007979 0.004974 -0.001703
524 2025.03.12 15:28:58.641 -0.000543 0.007132 -0.000783 -0.001583
525 2025.03.12 15:28:58.643 0.000176 0.006413 0.003694 -0.001183
526 2025.03.12 15:28:58.645 -0.001263 0.003454 -0.012417 -0.002582
527 2025.03.12 15:28:58.647 0.000936 -0.008459 0.005054 -0.001663
528 2025.03.12 15:28:58.649 0.000496 -0.008859 -0.005981 -0.002223
529 2025.03.12 15:28:58.651 0.000776 -0.007260 -0.007260 -0.002702
530 2025.03.12 15:28:58.653 -0.000424 0.004854 -0.006940 -0.003582
531 2025.03.12 15:28:58.655 0.000016 -0.004781 0.004734 -0.002742
532 2025.03.12 15:28:58.657 0.000976 -0.008059 0.006413 -0.001863
533 2025.03.12 15:28:58.659 0.000336 -0.008699 0.000016 -0.001943
534 2025.03.12 15:28:58.661 -0.001023 0.002095 0.012530 -0.000583
535 2025.03.12 15:28:58.663 -0.000943 0.003454 0.008772 0.000136
536 2025.03.12 15:28:58.665 -0.000304 0.008172 0.006653 0.000456
537 2025.03.12 15:28:58.666 -0.000024 0.002135 -0.012937 -0.000863
538 2025.03.12 15:28:58.668 0.000176 -0.007740 0.008891 0.000096
539 2025.03.12 15:28:58.670 0.000816 -0.006940 -0.001943 -0.000304
540 2025.03.12 15:28:58.672 -0.000424 -0.008059 0.012130 0.000736
541 2025.03.12 15:28:58.674 -0.001663 -0.004102 0.005773 0.000936
542 2025.03.12 15:28:58.676 -0.000943 0.003814 0.006453 0.001495
543 2025.03.12 15:28:58.678 -0.000224 0.006773 -0.009259 0.000296
544 2025.03.12 15:28:58.680 -0.000024 0.006133 0.005014 0.001376
545 2025.03.12 15:28:58.683 -0.000024 0.009011 0.006053 0.001815
546 2025.03.12 15:28:58.685 0.000656 -0.006140 -0.006260 0.000576
547 2025.03.12 15:28:58.687 0.000016 -0.000703 0.007412 0.001176
548 2025.03.12 15:28:58.690 0.000416 -0.006940 0.005773 0.001535
549 2025.03.12 15:28:58.692 0.000536 0.000096 0.005094 0.001615
550 2025.03.12 15:28:58.694 -0.000424 -0.004821 0.009091 0.002255
551 2025.03.12 15:28:58.697 -0.000304 -0.007820 0.009451 0.002855
552 2025.03.12 15:28:58.699 -0.000543 0.000896 -0.002542 0.002175
553 2025.03.12 15:28:58.701 -0.000024 -0.007140 0.010251 0.002975
554 2025.03.12 15:28:58.703 0.000576 -0.006700 0.005333 0.003135
555 2025.03.12 15:28:58.705 -0.000983 0.006653 -0.007500 0.002055
556 2025.03.12 15:28:58.706 0.000056 0.000376 0.007372 0.002655
557 2025.03.12 15:28:58.708 0.000056 0.002415 0.006053 0.002935
558 2025.03.12 15:28:58.710 -0.000503 -0.001943 0.005613 0.002895
559 2025.03.12 15:28:58.712 -0.000943 -0.000144 0.006733 0.003095
560 2025.03.12 15:28:58.714 -0.000943 0.007172 0.000296 0.002775
561 2025.03.12 15:28:58.716 -0.000024 -0.007100 -0.004341 0.001495
562 2025.03.12 15:28:58.718 -0.001063 -0.008499 -0.006260 0.000696
563 2025.03.12 15:28:58.720 -0.000344 0.007292 0.007412 0.001336
564 2025.03.12 15:28:58.722 -0.001463 0.000096 -0.002622 0.000816
565 2025.03.12 15:28:58.724 -0.000424 -0.003782 -0.009419 -0.000224
566 2025.03.12 15:28:58.727 -0.001103 -0.000663 0.004734 0.000456
567 2025.03.12 15:28:58.729 -0.000583 -0.006780 -0.002502 0.000136
568 2025.03.12 15:28:58.731 -0.000064 0.000816 0.008492 0.001016
569 2025.03.12 15:28:58.733 0.000496 -0.004221 -0.010298 0.000216
570 2025.03.12 15:28:58.735 0.001176 0.007332 0.007092 0.000976
571 2025.03.12 15:28:58.737 0.001056 -0.004941 -0.001223 0.000656
572 2025.03.12 15:28:58.741 -0.000304 0.001056 -0.005381 -0.000104
573 2025.03.12 15:28:58.742 -0.001343 0.003774 0.004574 0.000296
574 2025.03.12 15:28:58.744 -0.000384 -0.000863 0.007292 0.000816
575 2025.03.12 15:28:58.746 0.000176 -0.008739 -0.009938 -0.000064
576 2025.03.12 15:28:58.748 0.000336 0.005533 -0.000144 0.000096
577 2025.03.12 15:28:58.750 0.000056 0.004214 0.002095 0.000216
578 2025.03.12 15:28:58.752 0.000496 -0.003422 0.009011 0.005893
579 2025.03.12 15:28:58.754 0.000216 -0.007460 0.002735 0.004774
580 2025.03.12 15:28:58.759 -0.000104 -0.002942 -0.006740 0.003055
581 2025.03.12 15:28:58.762 -0.000064 -0.006820 -0.010378 0.001455
582 2025.03.12 15:28:58.764 -0.001223 0.008532 0.005773 0.001376
583 2025.03.12 15:28:58.766 -0.000064 0.003294 0.008812 0.001655
584 2025.03.12 15:28:58.768 -0.000104 -0.003142 0.008092 0.001575
585 2025.03.12 15:28:58.771 -0.000264 0.000176 0.011290 0.002175
586 2025.03.12 15:28:58.773 -0.000703 0.008052 -0.000903 0.001376
587 2025.03.12 15:28:58.775 -0.001343 0.008612 0.005533 0.001455
588 2025.03.12 15:28:58.777 -0.000344 0.000736 -0.004501 0.000296
589 2025.03.12 15:28:58.779 0.000136 0.006933 0.008092 0.001056
590 2025.03.12 15:28:58.781 -0.000903 0.003934 0.009651 0.001416
591 2025.03.12 15:28:58.783 -0.000543 0.000536 0.010211 0.001935
592 2025.03.12 15:28:58.785 0.001296 -0.006620 -0.004461 0.001096
593 2025.03.12 15:28:58.787 -0.000224 -0.008739 0.000656 0.000936
594 2025.03.12 15:28:58.789 0.000056 -0.005101 0.001136 0.001016
595 2025.03.12 15:28:58.791 -0.001103 -0.002382 -0.003622 0.000296
596 2025.03.12 15:28:58.793 -0.000463 -0.004701 0.004054 0.000416
597 2025.03.12 15:28:58.795 -0.000144 0.007732 -0.008099 -0.000304
598 2025.03.12 15:28:58.797 -0.000823 0.007652 -0.010178 -0.001543
599 2025.03.12 15:28:58.798 0.000256 0.004254 -0.010058 -0.002462
600 2025.03.12 15:28:58.800 -0.000104 -0.002502 -0.006380 -0.002702
601 2025.03.12 15:28:58.802 -0.000863 -0.008579 -0.013257 -0.003662
602 2025.03.12 15:28:58.804 -0.000344 0.008931 0.009171 -0.002422
603 2025.03.12 15:28:58.806 -0.000703 -0.006300 -0.006420 -0.003302
604 2025.03.12 15:28:58.808 0.000176 0.000936 0.003135 -0.002662
605 2025.03.12 15:28:58.810 -0.000583 0.007932 0.002215 -0.002023
606 2025.03.12 15:28:58.812 -0.000783 0.002775 -0.003662 -0.002263
607 2025.03.12 15:28:58.813 -0.001583 0.008212 0.003494 -0.001783
608 2025.03.12 15:28:58.815 -0.000144 -0.008819 -0.009339 -0.002422
609 2025.03.12 15:28:58.817 0.000816 0.005653 0.005693 -0.001743
610 2025.03.12 15:28:58.819 -0.000024 -0.008939 -0.006780 -0.002702
611 2025.03.12 15:28:58.823 0.000016 -0.006220 -0.006740 -0.002822
612 2025.03.12 15:28:58.826 -0.000903 0.005134 -0.013417 -0.003942
613 2025.03.12 15:28:58.829 -0.000863 -0.008179 -0.001383 -0.003782
614 2025.03.12 15:28:58.831 -0.000503 -0.007220 0.005293 -0.002982
615 2025.03.12 15:28:58.833 -0.000064 -0.007420 0.002095 -0.002622
616 2025.03.12 15:28:58.836 -0.000384 -0.002862 -0.001183 -0.002582
617 2025.03.12 15:28:58.839 0.000176 -0.008579 -0.012337 -0.003422
618 2025.03.12 15:28:58.841 -0.000264 0.008852 0.009011 -0.002223
619 2025.03.12 15:28:58.845 -0.000943 0.008172 0.000056 -0.002382
620 2025.03.12 15:28:58.847 -0.000144 -0.008979 -0.011098 -0.002942
621 2025.03.12 15:28:58.851 0.000176 -0.009099 -0.011178 -0.003782
622 2025.03.12 15:28:58.853 -0.000983 -0.007660 0.010091 -0.002582
623 2025.03.12 15:28:58.855 -0.001263 0.008652 0.010571 -0.001343
624 2025.03.12 15:28:58.859 0.000056 0.000096 -0.000983 -0.001783
625 2025.03.12 15:28:58.861 -0.000463 0.004334 -0.008259 -0.002582
626 2025.03.12 15:28:58.864 -0.001143 -0.000184 -0.011657 -0.003262
627 2025.03.12 15:28:58.866 -0.000264 -0.005141 0.005453 -0.002462
628 2025.03.12 15:28:58.868 0.000216 0.004654 -0.010978 -0.003222
629 2025.03.12 15:28:58.870 0.000496 -0.001343 0.004854 -0.002223
630 2025.03.12 15:28:58.872 0.000256 -0.003182 -0.000903 -0.002183
631 2025.03.12 15:28:58.874 -0.000983 0.006253 0.000176 -0.002263
632 2025.03.12 15:28:58.876 -0.000863 -0.002103 -0.013536 -0.003262
633 2025.03.12 15:28:58.879 -0.000144 -0.005821 0.001455 -0.002782
634 2025.03.12 15:28:58.881 0.000256 -0.008379 0.002175 -0.002462
635 2025.03.12 15:28:58.883 -0.000344 -0.000463 0.008052 -0.001623
636 2025.03.12 15:28:58.885 0.000176 0.000096 -0.009818 -0.002622
637 2025.03.12 15:28:58.886 0.000496 0.008732 -0.001023 -0.002462
638 2025.03.12 15:28:58.888 -0.000024 -0.003942 -0.007860 -0.003342
639 2025.03.12 15:28:58.890 -0.000304 -0.005141 0.000336 -0.002902
640 2025.03.12 15:28:58.892 0.000336 0.002175 0.007252 -0.001903
641 2025.03.12 15:28:58.894 0.000616 0.005853 0.002215 -0.001703
642 2025.03.12 15:28:58.896 -0.001183 -0.007620 0.003854 -0.001303
643 2025.03.12 15:28:58.898 0.000496 0.006493 0.002735 -0.000983
644 2025.03.12 15:28:58.900 -0.000384 -0.007260 0.006413 -0.000344
645 2025.03.12 15:28:58.902 0.000336 -0.007740 0.006173 0.000176
646 2025.03.12 15:28:58.904 -0.000344 -0.007780 0.008572 0.000816
647 2025.03.12 15:28:58.906 -0.001063 -0.008139 -0.003742 0.000056
648 2025.03.12 15:28:58.909 -0.000863 -0.006021 0.001376 0.000336
649 2025.03.12 15:28:58.912 0.000136 0.005853 -0.010218 -0.000623
650 2025.03.12 15:28:58.915 0.000176 -0.005221 -0.005621 -0.001103
651 2025.03.12 15:28:58.918 0.000736 0.008132 0.002535 -0.000863
652 2025.03.12 15:28:58.921 -0.000463 0.004334 0.013369 0.000616
653 2025.03.12 15:28:58.925 0.000336 0.003494 -0.002382 0.000056
654 2025.03.12 15:28:58.927 0.000336 0.002655 -0.003982 -0.000384
655 2025.03.12 15:28:58.930 0.000056 -0.008339 -0.012817 -0.001583
656 2025.03.12 15:28:58.932 -0.000503 0.008052 0.005653 -0.000703
657 2025.03.12 15:28:58.934 -0.000144 0.008612 0.005693 -0.000144
658 2025.03.12 15:28:58.936 0.000536 0.006173 0.003694 0.000936
659 2025.03.12 15:28:58.938 0.000136 0.008532 0.006173 0.000536
660 2025.03.12 15:28:58.940 -0.000024 0.007772 0.009211 0.001336
661 2025.03.12 15:28:58.942 -0.000424 -0.002862 -0.000983 0.000936
662 2025.03.12 15:28:58.943 -0.000543 -0.003542 0.009651 0.001575
663 2025.03.12 15:28:58.945 -0.000543 0.007372 -0.005741 0.000896
664 2025.03.12 15:28:58.947 -0.000903 0.004214 -0.001783 0.000696
665 2025.03.12 15:28:58.949 -0.001383 -0.005021 0.011050 0.001336
666 2025.03.12 15:28:58.951 0.000496 -0.008299 0.007212 0.001975
667 2025.03.12 15:28:58.953 -0.001063 0.002935 -0.000104 0.001615
668 2025.03.12 15:28:58.955 -0.000783 0.008212 0.007372 0.002255
669 2025.03.12 15:28:58.957 0.000256 -0.002942 -0.010738 0.001016
670 2025.03.12 15:28:58.959 -0.000663 -0.007820 -0.004181 0.000456
671 2025.03.12 15:28:58.961 0.000896 0.007732 -0.002502 0.000496
